Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       4/5           Matrix::~Matrix() [341]
                0.00    0.00       3/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [468]
                0.00    0.00       3/2964        std::__new_allocator<char>::~__new_allocator() [25]
                0.00    0.00       1/1           PPM::Reader::Reader() [686]
                0.00    0.00       1/1           PPM::Reader::operator()(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [688]
                0.00    0.00       1/4           std::__cxx11::stoul(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int) [390]
                0.00    0.00       1/1           PPM::Reader::~Reader() [687]
-----------------------------------------------
                0.06    0.12       1/1           main [1]
[2]     93.3    0.06    0.12       1         Filter::blur(Matrix, int) [2]
                0.04    0.00 32665072/34212436     Matrix::r(unsigned int, unsigned int) [4]
                0.04    0.00 32665072/34212436     Matrix::g(unsigned int, unsigned int) [3]
                0.02    0.00 1031576/1031576     Filter::Gauss::get_weights(int, double*) [5]
                0.01    0.00 8769748/8769750     Matrix::get_y_size() const [7]
                0.01    0.00 32665072/34212436     Matrix::b(unsigned int, unsigned int) [6]
                0.00    0.00       1/3           Matrix::Matrix(Matrix const&) [9]
                0.00    0.00 7738174/7738176     Matrix::get_x_size() const [19]
                0.00    0.00       1/1           Matrix::Matrix(unsigned int) [690]
                0.00    0.00       1/5           Matrix::~Matrix() [341]
-----------------------------------------------
                0.00    0.00 1547364/34212436     Matrix::Matrix(Matrix const&) [9]
                0.04    0.00 32665072/34212436     Filter::blur(Matrix, int) [2]
[3]     21.1    0.04    0.00 34212436         Matrix::g(unsigned int, unsigned int) [3]
-----------------------------------------------
                0.00    0.00 1547364/34212436     Matrix::Matrix(Matrix const&) [9]
                0.04    0.00 32665072/34212436     Filter::blur(Matrix, int) [2]
[4]     21.1    0.04    0.00 34212436         Matrix::r(unsigned int, unsigned int) [4]
-----------------------------------------------
                0.02    0.00 1031576/1031576     Filter::blur(Matrix, int) [2]
[5]     10.5    0.02    0.00 1031576         Filter::Gauss::get_weights(int, double*) [5]
-----------------------------------------------
                0.00    0.00 1547364/34212436     Matrix::Matrix(Matrix const&) [9]
                0.01    0.00 32665072/34212436     Filter::blur(Matrix, int) [2]
[6]      5.3    0.01    0.00 34212436         Matrix::b(unsigned int, unsigned int) [6]
-----------------------------------------------
                0.00    0.00       2/8769750     PPM::Writer::operator()(Matrix, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [10]
                0.01    0.00 8769748/8769750     Filter::blur(Matrix, int) [2]
[7]      5.3    0.01    0.00 8769750         Matrix::get_y_size() const [7]
-----------------------------------------------
                                                 <spontaneous>
[8]      5.3    0.01    0.00                 _init [8]
-----------------------------------------------
                0.00    0.00       1/3           Filter::blur(Matrix, int) [2]
                0.00    0.00       2/3           main [1]
[9]      2.1    0.00    0.00       3         Matrix::Matrix(Matrix const&) [9]
                0.00    0.00 1547364/34212436     Matrix::r(unsigned int, unsigned int) [4]
                0.00    0.00 1547364/34212436     Matrix::g(unsigned int, unsigned int) [3]
                0.00    0.00 1547364/34212436     Matrix::b(unsigned int, unsigned int) [6]
                0.00    0.00 1547364/1547364     Matrix::r(unsigned int, unsigned int) const [22]
                0.00    0.00 1547364/1547364     Matrix::g(unsigned int, unsigned int) const [21]
                0.00    0.00 1547364/1547364     Matrix::b(unsigned int, unsigned int) const [20]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[10]     0.0    0.00    0.00       1         PPM::Writer::operator()(Matrix, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [10]
                0.00    0.00       2/8769750     Matrix::get_y_size() const [7]
                0.00    0.00       2/7738176     Matrix::get_x_size() const [19]
                0.00    0.00       1/1           Matrix::get_color_max() const [691]
                0.00    0.00       1/1           Matrix::get_R() const [694]
                0.00    0.00       1/1           Matrix::get_G() const [693]
                0.00    0.00       1/1           Matrix::get_B() const [692]
-----------------------------------------------
[11]     0.0    0.00    0.00       2+36      <cycle 1 as a whole> [11]
                0.00    0.00       5+11          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() <cycle 1> [352]
                0.00    0.00      16             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_term() <cycle 1> [208]
                0.00    0.00      12             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() <cycle 1> [227]
                0.00    0.00       5             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_disjunction() <cycle 1> [353]
-----------------------------------------------
[12]     0.0    0.00    0.00       2+81      <cycle 2 as a whole> [12]
                0.00    0.00      38             std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_M_dfs(std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_Match_mode, long) <cycle 2> [145]
                0.00    0.00      13             std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_M_handle_match(std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_Match_mode, long) <cycle 2> [224]
                0.00    0.00       9             std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_M_handle_repeat(std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_Match_mode, long) <cycle 2> [274]
                0.00    0.00       9             std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_M_rep_once_more(std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_Match_mode, long) <cycle 2> [275]
                0.00    0.00       5             std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_M_handle_subexpr_end(std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_Match_mode, long) <cycle 2> [355]
                0.00    0.00       5             std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_M_handle_subexpr_begin(std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_Match_mode, long) <cycle 2> [356]
                0.00    0.00       2             std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_M_handle_line_end_assertion(std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_Match_mode, long) <cycle 2> [638]
                0.00    0.00       2             std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_M_handle_line_begin_assertion(std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_Match_mode, long) <cycle 2> [639]
-----------------------------------------------
                0.00    0.00       2/7738176     PPM::Writer::operator()(Matrix, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [10]
                0.00    0.00 7738174/7738176     Filter::blur(Matrix, int) [2]
[19]     0.0    0.00    0.00 7738176         Matrix::get_x_size() const [19]
-----------------------------------------------
                0.00    0.00 1547364/1547364     Matrix::Matrix(Matrix const&) [9]
[20]     0.0    0.00    0.00 1547364         Matrix::b(unsigned int, unsigned int) const [20]
-----------------------------------------------
                0.00    0.00 1547364/1547364     Matrix::Matrix(Matrix const&) [9]
[21]     0.0    0.00    0.00 1547364         Matrix::g(unsigned int, unsigned int) const [21]
-----------------------------------------------
                0.00    0.00 1547364/1547364     Matrix::Matrix(Matrix const&) [9]
[22]     0.0    0.00    0.00 1547364         Matrix::r(unsigned int, unsigned int) const [22]
-----------------------------------------------
                0.00    0.00    1476/4428        bool __gnu_cxx::operator!=<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&) [78]
                0.00    0.00    2952/4428        __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::difference_type __gnu_cxx::operator-<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&) [35]
[23]     0.0    0.00    0.00    4428         __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::base() const [23]
-----------------------------------------------
                0.00    0.00    1536/3084        bool __gnu_cxx::operator!=<char const*, std::vector<char, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > > const&) [50]
                0.00    0.00    1548/3084        __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >::difference_type __gnu_cxx::operator-<char const*, std::vector<char, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > > const&) [43]
[24]     0.0    0.00    0.00    3084         __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >::base() const [24]
-----------------------------------------------
                0.00    0.00       3/2964        main [1]
                0.00    0.00       3/2964        std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::str() const [422]
                0.00    0.00     738/2964        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::__cxx11::regex_traits<char>::transform_primary<char const*>(char const*, char const*) const [84]
                0.00    0.00     738/2964        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::__cxx11::regex_traits<char>::transform<char*>(char*, char*) const [85]
                0.00    0.00     738/2964        std::vector<char, std::allocator<char> >::_S_check_init_len(unsigned long, std::allocator<char> const&) [95]
                0.00    0.00     744/2964        std::_Vector_base<char, std::allocator<char> >::_Vector_impl::~_Vector_impl() [67]
[25]     0.0    0.00    0.00    2964         std::__new_allocator<char>::~__new_allocator() [25]
-----------------------------------------------
                0.00    0.00    2952/2952        std::vector<char, std::allocator<char> >::data() [27]
[26]     0.0    0.00    0.00    2952         char* std::vector<char, std::allocator<char> >::_M_data_ptr<char>(char*) const [26]
-----------------------------------------------
                0.00    0.00    2952/2952        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::__cxx11::regex_traits<char>::transform_primary<char const*>(char const*, char const*) const [84]
[27]     0.0    0.00    0.00    2952         std::vector<char, std::allocator<char> >::data() [27]
                0.00    0.00    2952/2952        char* std::vector<char, std::allocator<char> >::_M_data_ptr<char>(char*) const [26]
-----------------------------------------------
                0.00    0.00     744/2220        std::vector<char, std::allocator<char> >::~vector() [70]
                0.00    0.00    1476/2220        void std::vector<char, std::allocator<char> >::_M_range_initialize<char const*>(char const*, char const*, std::forward_iterator_tag) [96]
[28]     0.0    0.00    0.00    2220         std::_Vector_base<char, std::allocator<char> >::_M_get_Tp_allocator() [28]
-----------------------------------------------
                0.00    0.00     738/2214        std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::begin() const [81]
                0.00    0.00    1476/2214        std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::end() const [37]
[29]     0.0    0.00    0.00    2214         __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::__normal_iterator(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const* const&) [29]
-----------------------------------------------
                0.00    0.00     768/1546        std::bitset<256ul>::reference::reference(std::bitset<256ul>&, unsigned long) [59]
                0.00    0.00     778/1546        std::_Base_bitset<4ul>::_S_maskbit(unsigned long) [41]
[30]     0.0    0.00    0.00    1546         std::_Base_bitset<4ul>::_S_whichbit(unsigned long) [30]
-----------------------------------------------
                0.00    0.00       3/1539        std::vector<char, std::allocator<char> >::cbegin() const [416]
                0.00    0.00     768/1539        std::vector<char, std::allocator<char> >::begin() const [54]
                0.00    0.00     768/1539        std::vector<char, std::allocator<char> >::end() const [53]
[31]     0.0    0.00    0.00    1539         __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >::__normal_iterator(char const* const&) [31]
-----------------------------------------------
                0.00    0.00     768/1536        std::vector<std::pair<char, char>, std::allocator<std::pair<char, char> > >::begin() const [52]
                0.00    0.00     768/1536        std::vector<std::pair<char, char>, std::allocator<std::pair<char, char> > >::end() const [51]
[32]     0.0    0.00    0.00    1536         __gnu_cxx::__normal_iterator<std::pair<char, char> const*, std::vector<std::pair<char, char>, std::allocator<std::pair<char, char> > > >::__normal_iterator(std::pair<char, char> const* const&) [32]
-----------------------------------------------
                0.00    0.00    1536/1536        bool __gnu_cxx::operator!=<std::pair<char, char> const*, std::vector<std::pair<char, char>, std::allocator<std::pair<char, char> > > >(__gnu_cxx::__normal_iterator<std::pair<char, char> const*, std::vector<std::pair<char, char>, std::allocator<std::pair<char, char> > > > const&, __gnu_cxx::__normal_iterator<std::pair<char, char> const*, std::vector<std::pair<char, char>, std::allocator<std::pair<char, char> > > > const&) [49]
[33]     0.0    0.00    0.00    1536         __gnu_cxx::__normal_iterator<std::pair<char, char> const*, std::vector<std::pair<char, char>, std::allocator<std::pair<char, char> > > >::base() const [33]
-----------------------------------------------
                0.00    0.00     738/1476        std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::begin() const [83]
                0.00    0.00     738/1476        std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::end() const [82]
[34]     0.0    0.00    0.00    1476         __gnu_cxx::__normal_iterator<std::__cxx11::regex_traits<char>::_RegexMask const*, std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> > >::__normal_iterator(std::__cxx11::regex_traits<char>::_RegexMask const* const&) [34]
-----------------------------------------------
                0.00    0.00    1476/1476        __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > std::__find_if<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__ops::_Iter_equals_val<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const> >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__ops::_Iter_equals_val<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const>, std::random_access_iterator_tag) [109]
[35]     0.0    0.00    0.00    1476         __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::difference_type __gnu_cxx::operator-<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&) [35]
                0.00    0.00    2952/4428        __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::base() const [23]
-----------------------------------------------
                0.00    0.00    1476/1476        bool __gnu_cxx::operator!=<std::__cxx11::regex_traits<char>::_RegexMask const*, std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> > >(__gnu_cxx::__normal_iterator<std::__cxx11::regex_traits<char>::_RegexMask const*, std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> > > const&, __gnu_cxx::__normal_iterator<std::__cxx11::regex_traits<char>::_RegexMask const*, std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> > > const&) [79]
[36]     0.0    0.00    0.00    1476         __gnu_cxx::__normal_iterator<std::__cxx11::regex_traits<char>::_RegexMask const*, std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> > >::base() const [36]
-----------------------------------------------
                0.00    0.00    1476/1476        std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::_M_apply(char, std::integral_constant<bool, false>) const::{lambda()#1}::operator()() const [65]
[37]     0.0    0.00    0.00    1476         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::end() const [37]
                0.00    0.00    1476/2214        __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::__normal_iterator(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const* const&) [29]
-----------------------------------------------
                0.00    0.00    1476/1476        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::__cxx11::regex_traits<char>::transform_primary<char const*>(char const*, char const*) const [84]
[38]     0.0    0.00    0.00    1476         std::vector<char, std::allocator<char> >::size() const [38]
-----------------------------------------------
                0.00    0.00    1476/1476        char* std::copy<char const*, char*>(char const*, char const*, char*) [106]
[39]     0.0    0.00    0.00    1476         char const* std::__miter_base<char const*>(char const*) [39]
-----------------------------------------------
                0.00    0.00    1476/1476        char* std::__copy_move_a<false, char const*, char*>(char const*, char const*, char*) [101]
[40]     0.0    0.00    0.00    1476         char const* std::__niter_base<char const*>(char const*) [40]
-----------------------------------------------
                0.00    0.00      10/778         std::bitset<256ul>::_Unchecked_test(unsigned long) const [253]
                0.00    0.00     768/778         std::bitset<256ul>::reference::operator=(bool) [61]
[41]     0.0    0.00    0.00     778         std::_Base_bitset<4ul>::_S_maskbit(unsigned long) [41]
                0.00    0.00     778/1546        std::_Base_bitset<4ul>::_S_whichbit(unsigned long) [30]
-----------------------------------------------
                0.00    0.00      10/778         std::_Base_bitset<4ul>::_M_getword(unsigned long) const [252]
                0.00    0.00     768/778         std::_Base_bitset<4ul>::_M_getword(unsigned long) [58]
[42]     0.0    0.00    0.00     778         std::_Base_bitset<4ul>::_S_whichword(unsigned long) [42]
-----------------------------------------------
                0.00    0.00       6/774         std::vector<char, std::allocator<char> >::erase(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >) [462]
                0.00    0.00     768/774         __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > > std::__lower_bound<__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char, __gnu_cxx::__ops::_Iter_less_val>(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char const&, __gnu_cxx::__ops::_Iter_less_val) [63]
[43]     0.0    0.00    0.00     774         __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >::difference_type __gnu_cxx::operator-<char const*, std::vector<char, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > > const&) [43]
                0.00    0.00    1548/3084        __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >::base() const [24]
-----------------------------------------------
                0.00    0.00       2/772         std::vector<std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int>, std::allocator<std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int> > >::_S_max_size(std::allocator<std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int> > const&) [599]
